Online boarding,Delay Ratio,Inflight wifi service,Class,Type of Travel,Inflight entertainment,Flight Distance,Seat comfort,Leg room service,On-board service,Cleanliness,Ease of Online booking,satisfaction
4,0.11022927689594356,4,1,0,3,566.0,3,4,1,3,2,1
3,0.46296296296296297,3,1,1,4,134.0,4,2,4,4,3,0
4,0.0,4,1,1,5,584.0,5,1,2,5,4,0
5,0.0,4,0,0,4,3469.0,5,4,4,3,4,1
4,0.0003720238095238095,4,0,0,5,2687.0,5,5,5,5,4,1
5,0.031051517290049402,1,0,0,4,1416.0,4,2,3,4,5,1
3,0.002224694104560623,3,0,0,3,2696.0,3,1,1,3,4,0
0,0.0,0,1,1,2,309.0,2,3,3,2,0,1
4,0.0,4,0,0,4,3726.5,3,4,4,1,3,0
1,0.0,1,0,0,3,862.0,4,3,3,1,1,1
4,0.00909090909090909,4,1,0,5,109.0,5,1,4,5,4,1
2,0.0,2,1,1,2,1045.0,2,2,2,2,2,0
4,0.0,2,0,0,0,3256.0,3,1,0,3,5,0
4,0.0046875,3,0,0,4,2559.0,5,4,4,5,3,1
2,0.0164517563361494,2,2,0,3,2248.0,2,2,3,2,5,0
2,0.030395136778115502,2,1,0,4,328.0,2,3,1,4,2,0
4,0.0,4,1,1,5,183.0,5,5,1,5,4,0
1,0.017241379310344827,1,0,0,1,985.0,1,4,2,1,3,0
4,0.002938295788442703,2,0,0,4,1020.0,4,4,3,4,2,1
4,0.03090507726269316,3,0,0,4,452.0,4,3,5,4,4,0
3,0.0,3,1,0,2,838.0,2,5,4,2,3,0
5,0.0,5,1,1,3,283.0,4,4,3,3,5,1
3,0.0,3,1,0,5,200.0,5,5,2,5,3,0
5,0.0,5,2,0,5,748.0,5,2,4,5,5,1
1,0.0,1,1,0,3,272.0,3,3,2,3,1,0
4,0.0,2,1,1,5,67.0,5,2,5,3,2,0
2,0.0,2,0,0,5,2619.0,1,5,5,4,2,1
4,0.0,1,0,0,4,2248.0,4,4,3,4,1,1
1,0.0021598272138228943,1,0,0,1,462.0,2,2,1,1,1,1
4,0.0,3,1,0,3,192.0,3,1,2,3,5,1
4,0.0,4,0,0,3,3183.0,3,5,4,3,4,1
4,0.0,3,0,0,2,140.0,2,5,4,2,4,0
5,0.0012914334911752045,1,0,0,5,2322.0,4,5,5,3,1,1
5,0.0,5,1,0,5,859.0,5,5,5,5,2,1
5,0.0,0,0,0,5,110.0,5,4,4,5,0,1
5,0.0,1,0,0,5,3001.0,4,5,5,4,1,1
5,0.021784232365145227,2,0,0,4,1927.0,5,4,4,4,2,1
4,0.0,4,1,0,4,986.0,4,3,1,4,4,0
2,0.0,3,0,0,4,3639.0,5,4,4,1,3,1
4,0.012286689419795221,5,0,0,4,1464.0,5,4,4,3,5,1
2,0.044897959183673466,2,2,0,2,489.0,2,4,1,2,3,0
5,0.0,3,1,1,3,1087.0,4,3,3,3,3,0
1,0.0,1,1,0,5,908.0,5,5,2,5,1,0
1,0.0016764459346186086,1,1,1,3,1192.0,4,4,4,3,1,0
5,0.0,4,0,0,5,1547.0,4,5,5,4,4,1
2,0.01706036745406824,1,1,1,5,761.0,5,3,5,5,2,0
4,0.07125307125307126,3,1,1,5,406.0,5,3,5,5,3,0
4,0.0896700143472023,3,0,1,1,696.0,5,3,1,5,3,0
4,0.0,4,1,1,5,590.0,5,3,4,5,4,1
5,0.002229654403567447,2,0,0,5,3587.0,4,5,5,4,2,1
5,0.0033821871476888386,1,0,0,4,1773.0,4,4,4,4,1,1
4,0.05858585858585859,1,0,0,4,989.0,4,3,4,4,1,1
3,0.050880626223091974,4,1,1,2,510.0,2,4,2,1,4,0
2,0.028985507246376812,2,1,1,3,137.0,1,4,4,3,2,0
5,0.0010799136069114472,2,0,0,3,2777.0,5,5,3,1,2,1
2,0.021962616822429906,1,1,1,1,2139.0,1,2,5,1,2,0
4,0.013588634959851761,4,1,0,5,1618.0,3,4,5,1,4,0
3,0.0,3,1,1,2,438.0,2,3,3,2,3,0
4,0.0,4,1,1,5,836.0,5,4,3,5,4,0
4,0.0,4,2,0,2,429.0,2,5,3,2,4,0
5,0.0005980861244019139,4,1,1,3,1671.0,1,5,3,1,5,0
2,0.03443201883460859,2,1,1,3,1698.0,3,4,3,3,2,0
3,0.02528735632183908,3,1,0,1,434.0,1,3,4,1,3,0
4,0.29069767441860467,1,2,1,3,214.0,5,4,4,5,1,0
3,0.0,3,1,1,4,429.0,4,1,4,4,3,0
3,0.06388888888888888,3,1,0,4,359.0,3,3,2,4,3,0
4,0.0,4,2,1,5,845.0,5,3,4,5,4,1
3,0.0,2,0,0,5,2161.0,1,5,5,4,3,1
5,0.0,1,0,0,5,2075.0,4,5,5,3,1,1
0,0.0,0,2,0,3,425.0,3,5,3,3,0,1
4,0.005090909090909091,4,0,0,4,2749.0,4,4,4,1,2,0
0,0.006375227686703097,1,1,0,2,1097.0,5,1,1,2,0,0
2,0.0,2,1,0,1,184.0,1,5,3,1,2,0
5,0.0,5,2,0,5,2378.0,4,1,4,5,4,1
1,0.0,1,1,1,4,349.0,4,3,3,4,1,0
3,0.010380622837370242,3,1,0,2,577.0,2,4,3,2,3,0
1,0.0,0,0,0,3,264.0,5,3,3,2,0,1
3,0.010676156583629894,3,1,1,4,842.0,1,3,1,4,3,0
4,0.06995133819951338,4,0,0,3,821.0,4,4,5,3,4,0
5,0.0,5,0,0,2,337.0,2,4,5,2,5,1
5,0.062003968253968256,2,1,1,2,1007.0,4,2,2,4,2,0
3,0.026717557251908396,3,2,0,3,261.0,3,3,3,3,3,0
4,0.0,4,1,1,4,331.0,4,4,3,4,4,0
1,0.1849112426035503,1,0,0,1,337.0,1,5,3,1,1,0
4,0.0,4,0,0,4,377.0,4,4,4,4,4,1
5,0.0,5,1,1,2,1620.0,2,3,3,2,5,1
3,0.024229074889867842,4,1,1,1,907.0,1,3,5,1,3,1
4,0.0034602076124567475,4,0,0,4,577.0,5,4,4,3,5,1
4,0.02834008097165992,5,1,0,5,246.0,3,5,5,5,5,1
5,0.0,4,0,0,5,1900.0,4,5,5,4,4,1
3,0.0024449877750611247,4,1,0,4,1226.0,2,4,4,2,2,0
3,0.003353828954723309,4,1,0,4,1788.0,3,4,4,2,4,0
4,0.0,5,0,0,3,1846.0,4,3,3,5,5,1
5,0.017321016166281754,0,0,0,2,1731.0,4,2,2,5,0,1
5,0.04414498141263941,5,2,1,5,1075.0,5,2,4,5,5,1
4,0.0,2,0,0,2,2328.0,4,2,2,3,5,0
5,0.0,1,0,0,4,199.0,4,4,4,3,1,1
4,0.0,3,0,1,1,1535.0,5,3,1,5,3,0
2,0.012048192771084338,2,1,1,3,746.0,3,2,3,3,2,0
5,0.030054644808743168,2,1,1,3,365.0,4,2,2,3,5,0
4,0.0019588638589618022,3,1,1,5,1020.0,1,3,5,1,3,0
3,0.02165543792107796,3,2,1,3,2077.0,3,2,1,3,3,0
1,0.10064412238325282,1,1,0,2,620.0,2,4,4,2,1,0
2,0.01775147928994083,2,1,1,5,337.0,5,4,5,5,2,0
5,0.023591087811271297,5,1,0,4,762.0,4,2,4,4,4,1
4,0.0,4,0,0,3,731.0,3,2,4,3,4,0
4,0.0,2,0,0,4,109.0,3,4,4,5,2,1
3,0.0,3,1,0,1,591.0,1,4,2,1,3,0
1,0.11764705882352941,0,0,0,3,67.0,1,2,2,3,0,1
3,0.0,3,0,0,2,235.0,2,3,1,2,3,0
5,0.1223091976516634,5,0,0,4,510.0,5,4,5,5,5,1
4,0.051470588235294115,1,0,0,5,271.0,4,5,5,3,1,1
2,0.0,2,1,0,5,948.0,5,4,4,5,2,0
4,0.10504201680672269,5,0,0,2,594.0,2,3,4,2,5,1
1,0.05570409982174688,1,1,0,1,1121.0,1,5,1,1,4,0
3,0.0072254335260115606,1,0,0,1,2767.0,3,2,1,2,3,0
3,0.04795204795204795,3,1,0,5,1000.0,5,3,4,5,3,0
3,0.003076923076923077,3,1,1,4,1624.0,5,3,1,4,3,0
4,0.0,0,0,0,5,3123.0,5,5,5,3,0,1
5,0.15432098765432098,5,0,0,2,404.0,4,2,2,4,5,1
5,0.02838283828382838,2,0,0,5,1514.0,5,4,5,3,2,1
4,0.005436752446538601,2,0,0,5,2758.0,4,5,5,5,2,1
3,0.0,2,1,0,2,89.0,3,2,2,1,4,0
4,0.06281407035175879,4,1,0,5,994.0,5,5,1,5,4,0
4,0.0,5,0,0,4,3586.0,4,3,3,4,5,1
5,0.007997539218701938,5,0,0,5,3250.0,5,5,5,3,5,1
4,0.0,3,0,0,5,3726.5,4,4,5,5,3,1
3,0.016666666666666666,3,1,1,1,719.0,2,3,1,1,3,0
4,0.0,3,0,0,3,1491.0,4,3,3,2,4,0
4,0.005142269454919438,3,0,0,4,2916.0,4,4,4,5,3,1
3,0.0,3,1,1,2,1521.0,2,2,4,2,3,0
5,0.0,3,0,0,3,622.0,4,4,3,4,2,1
3,0.0030303030303030303,3,0,0,2,989.0,2,5,2,2,3,0
4,0.05521472392638037,4,1,0,4,814.0,4,4,4,4,1,0
2,0.13020833333333334,2,1,1,4,479.0,4,4,1,4,2,0
1,0.05714285714285714,1,1,0,4,174.0,4,1,1,4,1,0
5,0.00213857998289136,2,0,0,5,2337.0,5,2,4,5,2,1
5,0.0,5,2,1,3,816.0,5,5,3,5,5,1
4,0.018376947956483387,3,0,0,5,3400.0,4,4,3,4,3,1
5,0.0,5,1,0,5,529.0,5,4,5,5,2,1
5,0.0,4,0,0,2,2510.0,5,2,2,5,4,1
0,0.04040404040404041,3,1,1,2,98.0,1,2,4,2,0,0
3,0.0,1,0,0,3,369.0,3,0,3,3,0,0
3,0.0,3,0,0,3,2951.0,3,3,3,2,2,0
4,0.0,4,1,0,5,554.0,5,4,5,5,4,1
5,0.011448874851954205,5,0,0,5,2532.0,5,2,4,5,3,1
2,0.00251414204902577,2,0,0,2,1590.0,2,4,4,2,5,0
2,0.1277533039647577,2,1,0,2,226.0,2,4,3,2,5,1
4,0.12727272727272726,4,1,1,2,109.0,2,5,4,2,4,0
4,0.0,1,2,1,5,2176.0,4,1,5,4,1,0
3,0.1,4,2,0,5,624.0,4,4,3,4,4,1
1,0.036231884057971016,1,2,1,2,689.0,2,4,4,2,1,0
3,0.0,3,1,0,2,448.0,2,1,4,2,3,0
2,0.0024232633279483036,5,0,0,2,1237.0,2,3,3,2,5,1
2,0.01053639846743295,2,1,0,1,1043.0,2,4,2,2,2,0
5,0.008713692946058092,5,1,0,5,2409.0,5,3,3,5,4,1
2,0.02946509519492294,1,1,1,4,1102.0,4,3,4,4,2,0
5,0.0,5,0,0,4,672.0,4,4,4,3,5,1
5,0.007462686567164179,1,0,0,5,535.0,5,5,5,5,1,1
2,0.02531645569620253,1,1,0,2,868.0,2,1,2,2,2,0
2,0.0,2,1,0,2,391.0,2,3,3,2,5,1
3,0.01984126984126984,3,1,0,3,251.0,3,3,5,3,4,1
3,0.16071428571428573,3,1,0,4,223.0,3,2,1,4,3,0
4,0.03443526170798898,4,0,0,4,1814.0,4,2,3,4,1,0
4,0.0,0,0,0,3,184.0,5,3,3,4,0,1
3,0.0,3,1,0,4,1147.0,4,1,5,4,3,0
3,0.0,3,1,1,1,501.0,1,3,3,1,3,0
1,0.0024691358024691358,1,2,0,1,404.0,4,1,4,1,4,0
2,0.004331348132106118,2,1,0,1,1846.0,1,4,3,1,2,0
5,0.006723716381418093,1,0,0,4,1635.0,5,4,4,4,1,1
4,0.03755868544600939,2,1,1,1,425.0,1,4,4,1,4,0
4,0.02601156069364162,3,0,1,2,1037.0,5,3,2,3,3,0
2,0.0029585798816568047,2,1,1,3,337.0,3,4,2,3,2,0
4,0.0,2,0,0,3,1884.0,4,4,3,5,2,1
1,0.08896797153024912,1,0,0,5,280.0,5,1,4,5,1,0
5,0.0,3,0,0,4,2671.0,4,4,4,4,3,1
4,0.0,2,1,1,2,759.0,4,3,2,4,3,0
4,0.001445086705202312,4,1,1,5,691.0,5,3,3,5,4,1
5,0.0,2,0,0,5,1009.0,5,2,3,5,2,1
5,0.0,5,2,0,5,301.0,5,5,5,5,3,1
5,0.0,5,0,0,5,1990.0,5,4,5,5,5,1
5,0.0,0,0,0,5,247.0,5,5,5,3,1,1
5,0.018421052631578946,1,0,0,5,759.0,4,5,5,3,1,1
3,0.002826189354686764,2,0,0,2,2122.0,3,2,2,2,5,0
1,0.005738880918220947,1,1,1,4,696.0,4,5,5,4,1,0
4,0.0,4,0,0,5,2562.0,5,5,5,2,4,1
5,0.0,4,0,0,4,3621.0,5,4,4,4,4,1
3,0.0,3,2,0,3,237.0,3,1,4,3,1,0
4,0.01919191919191919,1,0,0,5,1979.0,4,5,5,4,3,1
4,0.0,1,0,0,5,2496.0,4,5,2,4,1,1
5,0.0012453300124533001,2,0,0,4,802.0,4,4,4,5,2,1
1,0.0,5,1,0,5,192.0,5,5,5,4,5,1
4,0.025912106135986733,2,0,0,5,2411.0,5,5,5,4,2,1
0,0.0,0,1,0,4,129.0,4,5,3,4,0,1
2,0.0,1,1,1,4,589.0,3,1,2,4,2,0
3,0.0,3,2,0,5,77.0,5,4,2,5,3,0
4,0.0,2,0,0,3,759.0,5,3,3,3,2,1
4,0.0023952095808383233,3,0,0,5,834.0,4,4,5,5,3,1
4,0.0,2,0,0,2,2653.0,5,2,2,4,1,1
3,0.029677113010446343,3,0,1,5,2105.0,1,2,3,5,3,0
4,0.002288329519450801,1,0,0,5,1747.0,4,5,5,3,1,1
2,0.0,2,0,1,1,1404.0,4,2,1,5,2,0
3,0.0,3,0,0,3,2852.0,3,2,1,3,3,0
2,0.009671179883945842,1,1,1,4,516.0,1,1,4,3,1,0
2,0.1678832116788321,2,1,0,2,273.0,1,2,4,2,2,0
4,0.0,4,0,0,3,1797.0,3,2,3,3,4,1
4,0.01892147587511826,3,0,0,4,1056.0,4,3,3,4,2,1
4,0.0,2,0,0,4,3642.0,5,4,4,3,4,1
4,0.0,5,0,0,5,802.0,5,5,5,5,5,1
3,0.005654281098546042,3,1,0,3,2475.0,3,2,1,3,4,0
5,0.01865284974093264,5,2,0,5,964.0,5,1,1,5,4,1
2,0.0,2,1,1,1,255.0,1,4,5,1,2,0
1,0.5841121495327103,1,1,1,2,106.0,2,3,4,2,1,0
2,0.029850746268656716,2,1,1,3,1205.0,3,5,1,3,2,0
1,0.05429864253393665,1,1,1,5,220.0,5,5,4,5,1,0
4,0.0,3,0,0,4,2586.0,5,4,4,3,3,1
2,0.0,2,0,0,2,3726.5,2,1,3,2,1,0
4,0.0,4,1,1,3,919.0,3,2,5,3,4,0
4,0.0,3,0,0,4,409.0,5,4,4,3,3,1
1,0.0087070091423596,2,1,1,1,2296.0,1,2,5,1,1,0
2,0.0,2,1,1,2,1042.0,3,1,4,2,2,0
2,0.024509803921568627,2,2,1,4,611.0,4,3,4,4,2,0
5,0.0034423407917383822,2,0,0,5,580.0,4,5,5,3,2,1
2,0.005279831045406547,2,0,0,2,946.0,2,5,4,2,2,0
0,0.0,0,0,0,5,1277.0,5,3,3,5,0,1
2,0.026859504132231406,3,1,1,3,483.0,3,3,3,1,3,0
4,0.054838709677419356,4,0,0,3,929.0,3,5,3,3,4,1
3,0.021875,5,1,1,4,319.0,4,3,5,4,3,1
5,0.0,1,1,1,2,1024.0,5,1,2,4,1,0
3,0.0020213687554143807,2,0,0,2,3462.0,4,2,2,1,4,0
3,0.0,3,0,1,5,1431.0,3,3,5,3,3,0
3,0.0,3,2,1,2,900.0,2,1,3,2,3,0
1,0.0015467904098994587,1,1,1,2,2585.0,1,2,5,2,1,0
4,0.0,1,0,0,1,447.0,4,1,1,2,4,0
4,0.008563273073263558,4,1,0,5,1050.0,5,1,3,5,4,0
4,0.12303149606299213,5,0,0,4,507.0,5,4,4,4,5,1
3,0.005793742757821553,0,1,0,3,862.0,5,4,2,3,0,1
1,0.011782032400589101,1,2,1,5,1357.0,5,4,5,5,1,0
2,0.00922722029988466,2,1,1,4,1733.0,4,4,5,4,2,0
1,0.1528117359413203,5,0,0,3,408.0,1,4,5,1,5,1
5,0.0,3,1,1,3,541.0,4,3,3,5,3,0
3,0.06929510155316607,3,1,1,4,836.0,4,5,1,4,3,0
3,0.012734584450402145,1,0,0,1,2983.0,3,1,1,2,1,0
5,0.0,5,0,0,4,641.0,5,4,4,4,5,1
4,0.0,2,0,0,4,190.0,4,4,4,5,2,1
4,0.021711366538952746,3,0,0,5,1565.0,5,5,5,5,5,1
2,0.0,3,1,1,4,584.0,4,2,1,4,2,0
3,0.0950920245398773,3,1,1,2,325.0,2,4,2,4,4,0
2,0.0,2,1,1,5,590.0,5,3,4,5,2,0
2,0.005972696245733789,2,1,0,1,1171.0,5,3,5,1,2,0
4,0.007140172867343104,5,0,0,5,2660.0,3,4,5,3,3,0
5,0.03319502074688797,4,2,0,4,481.0,5,3,5,4,2,1
5,0.025976724854530342,2,0,0,4,2405.0,5,4,4,3,2,1
4,0.0,1,0,0,5,1529.0,5,5,5,4,1,1
3,0.0,2,0,0,2,2868.0,4,2,2,4,5,0
1,0.015902712815715623,1,1,1,2,1068.0,2,3,4,2,1,0
3,0.0,3,1,0,5,812.0,3,4,4,5,3,0
5,0.011604095563139932,4,0,0,5,1464.0,5,5,4,5,4,1
4,0.00721240533717995,3,0,0,4,2772.0,4,4,4,5,3,1
2,0.0,2,0,0,4,612.0,1,4,4,5,2,1
4,0.0,3,0,0,4,1986.0,5,4,4,3,3,1
4,0.0,4,0,0,5,2031.0,4,5,5,4,4,1
2,0.004016064257028112,2,1,1,2,248.0,2,3,4,2,2,0
5,0.0,1,1,1,4,283.0,5,5,4,5,5,0
2,0.0012219959266802445,2,1,0,5,2454.0,5,4,3,5,2,0
4,0.0456140350877193,3,1,1,1,569.0,1,2,2,1,4,0
3,0.0,5,0,0,3,2828.0,3,2,3,3,3,1
5,0.109009009009009,2,0,0,5,554.0,4,5,5,3,2,1
4,0.0,5,0,0,3,2552.0,5,3,3,5,5,1
4,0.0,3,1,1,4,1005.0,4,3,4,4,3,0
5,0.10784313725490197,5,1,0,5,101.0,5,2,4,5,1,1
4,0.03783783783783784,1,0,0,4,369.0,5,4,4,4,1,1
2,0.0,2,1,0,3,432.0,3,5,3,3,2,0
2,0.06741573033707865,2,1,1,5,533.0,4,3,1,5,2,0
1,0.0,1,0,0,4,293.0,4,2,4,4,1,0
4,0.0,1,0,0,5,2172.0,4,5,5,4,1,1
1,0.0,1,1,1,5,1546.0,4,3,3,5,1,0
4,0.0,2,0,0,4,1746.0,4,4,4,5,2,1
5,0.4895833333333333,5,1,0,5,95.0,5,5,2,5,3,1
1,0.0,2,0,0,5,3410.0,5,5,5,3,2,1
4,0.008931143762604437,1,0,0,4,3470.0,4,4,3,4,1,1
2,0.0,0,0,0,3,207.0,2,3,3,4,0,1
3,0.013904982618771726,3,2,0,5,862.0,5,2,2,5,3,0
1,0.0,1,1,1,1,304.0,1,5,3,1,1,0
3,0.02992633517495396,3,1,1,1,1085.0,3,2,1,1,2,0
1,0.0,2,1,0,2,325.0,2,4,4,2,1,0
0,0.0,2,1,1,1,163.0,1,3,4,1,0,0
4,0.05360205831903945,4,2,1,3,1165.0,3,2,3,3,4,0
4,0.08468834688346884,4,1,1,5,737.0,5,3,5,5,4,0
4,0.12303149606299213,3,0,0,3,507.0,3,3,3,2,4,0
0,0.0,2,1,1,3,163.0,3,1,4,3,0,0
4,0.0,4,1,0,3,737.0,3,2,3,3,4,1
3,0.0023952095808383233,3,1,0,2,834.0,2,4,2,2,3,0
1,0.0019312475859405175,1,1,1,3,2588.0,3,2,4,3,1,0
3,0.0034144259496372174,3,0,0,3,2342.0,3,2,1,3,4,0
5,0.003367003367003367,2,1,0,2,890.0,4,2,2,2,3,1
0,0.07250580046403712,1,1,1,3,861.0,3,2,3,3,0,0
5,0.005747126436781609,5,2,0,5,347.0,5,1,3,5,5,1
5,0.0,1,0,0,4,502.0,4,4,4,3,1,1
4,0.0,2,0,0,5,503.0,5,5,5,4,2,1
5,0.0012787723785166241,2,0,0,4,3127.0,5,4,4,4,2,1
5,0.0,2,0,0,3,3726.5,4,3,3,4,2,1
1,0.06769230769230769,4,1,0,4,649.0,3,4,4,3,4,1
4,0.0027526543452615023,1,0,0,5,2542.0,5,5,5,3,1,1
3,0.06503642039542143,1,1,0,4,960.0,5,3,5,5,1,0
1,0.0,1,0,1,3,337.0,3,4,4,3,1,0
5,0.010940919037199124,5,1,0,5,456.0,5,1,5,5,5,1
3,0.0060189165950128975,3,0,0,2,3488.0,3,2,2,2,3,0
5,0.020066889632107024,3,0,0,5,2092.0,5,4,5,4,3,1
4,0.022429906542056073,4,1,0,4,534.0,4,1,3,4,3,0
4,0.023952095808383235,4,0,0,5,333.0,5,5,5,5,4,1
2,0.041666666666666664,2,1,1,5,335.0,5,1,3,5,2,0
5,0.017645398080180688,5,0,0,5,3541.0,5,5,5,3,5,1
5,0.0,5,0,0,4,1788.0,5,4,4,5,5,1
2,0.0,3,1,0,3,725.0,3,3,3,2,5,0
2,0.0,2,1,0,1,558.0,1,4,1,1,2,0
4,0.001996007984031936,3,0,0,3,500.0,3,4,4,3,3,1
1,0.2976190476190476,1,2,0,4,209.0,4,4,3,4,1,0
1,0.042662116040955635,1,1,1,5,1464.0,5,3,5,5,1,0
2,0.21794871794871795,4,1,0,4,233.0,1,4,4,4,2,0
5,0.007272727272727273,1,0,0,5,2474.0,5,3,3,5,1,1
2,0.08737864077669903,2,1,0,5,308.0,5,4,4,5,2,0
4,0.0,5,0,0,4,1741.0,5,4,4,5,5,1
3,0.0,3,1,0,3,357.0,3,2,4,3,4,0
5,0.0,5,2,0,5,158.0,5,1,4,5,1,1
5,0.0,0,0,0,3,2467.0,5,3,3,3,0,1
5,0.0,5,1,1,1,2556.0,1,5,1,1,5,1
2,0.0,2,1,1,2,546.0,2,1,2,2,2,0
1,0.1865671641791045,1,1,1,1,334.0,1,2,4,1,1,0
2,0.0006211180124223603,2,0,0,5,1609.0,3,5,4,5,2,0
5,0.019626168224299065,3,0,0,4,2139.0,5,5,4,4,3,1
2,0.0250300360432519,4,0,0,2,2496.0,2,5,1,2,4,1
4,0.0,3,1,0,3,950.0,3,1,2,3,4,1
1,0.001863932898415657,1,0,0,4,1072.0,2,4,4,1,1,1
3,0.2222222222222222,1,0,0,5,143.0,5,5,5,5,1,1
2,0.0,2,1,1,5,1044.0,5,2,2,5,2,0
2,0.10655737704918032,2,1,0,4,304.0,4,2,1,4,2,0
5,0.019066503965832825,2,0,0,5,3277.0,5,2,4,5,2,1
4,0.07678132678132678,3,0,0,4,813.0,5,5,4,4,3,1
2,0.05054151624548736,2,1,1,3,1107.0,1,2,4,3,2,0
1,0.13557483731019523,3,1,0,4,460.0,3,4,2,3,4,0
5,0.0,4,0,0,5,1865.0,5,4,3,5,4,1
3,0.20973154362416108,3,0,0,3,297.0,3,2,3,4,5,0
4,0.060571428571428575,4,1,0,4,874.0,4,1,1,4,5,0
3,0.10469011725293133,3,0,0,3,596.0,3,1,1,3,3,0
3,0.07142857142857142,2,2,0,2,867.0,3,2,2,1,3,0
3,0.0,3,2,1,5,436.0,5,3,3,5,3,0
3,0.004975124378109453,3,1,0,4,602.0,4,2,4,4,3,0
3,0.09049773755656108,3,0,0,1,220.0,1,3,4,1,3,0
1,0.2717391304347826,1,1,0,1,229.0,1,5,2,1,4,0
4,0.06301824212271974,0,0,1,4,602.0,5,0,4,4,0,1
3,0.03010597302504817,3,0,0,2,2075.0,3,4,5,3,1,0
2,0.0,2,2,1,4,738.0,4,2,4,4,2,0
4,0.0,3,0,0,4,3109.0,5,4,4,3,3,1
3,0.017844396859386154,4,1,1,1,1400.0,1,4,1,1,3,0
3,0.03155339805825243,3,1,0,3,1235.0,3,4,3,3,3,0
3,0.0,3,0,0,3,1379.0,4,3,3,2,4,0
4,0.0,1,0,1,3,574.0,4,0,3,5,0,0
1,0.1488095238095238,1,0,0,1,419.0,1,2,4,1,1,0
5,0.0,5,1,1,4,326.0,4,5,4,4,5,1
4,0.0,2,0,0,5,1542.0,4,5,5,3,2,1
4,0.04337265787647467,3,0,0,5,1440.0,4,4,5,4,3,1
4,0.007952286282306162,1,0,0,4,1005.0,4,4,4,4,1,1
5,0.0,2,0,0,5,2048.0,3,5,5,5,2,1
4,0.0,5,0,0,4,2130.0,5,4,4,1,5,1
5,0.002257336343115124,3,0,0,4,3543.0,4,4,4,3,3,1
4,0.019174041297935103,3,1,1,1,677.0,4,3,1,4,3,0
1,0.022900763358778626,5,1,0,5,1047.0,5,5,5,2,2,1
5,0.0,2,0,0,5,1804.0,4,2,5,5,2,1
3,0.0,2,0,0,2,592.0,4,3,2,4,4,0
3,0.004744333157617291,1,0,0,1,1896.0,3,1,1,4,4,0
4,0.003003003003003003,4,2,1,5,332.0,5,4,3,5,4,0
4,0.0,4,1,0,4,1487.0,4,4,2,4,2,0
5,0.053169734151329244,3,0,0,4,488.0,4,4,4,5,3,1
5,0.0,2,0,0,4,594.0,5,4,4,3,2,1
1,0.0,1,1,1,3,205.0,3,4,4,3,1,0
4,0.18768768768768768,1,1,0,4,332.0,1,3,3,1,2,0
2,0.0796221322537112,2,1,1,4,740.0,4,4,4,4,2,0
4,0.0,4,0,0,2,594.0,2,2,3,2,4,1
1,0.028708133971291867,1,1,0,1,208.0,1,4,3,1,1,0
2,0.04461099214846538,2,0,0,2,1400.0,2,4,1,2,4,0
3,0.0,3,1,0,3,934.0,3,3,1,3,5,1
3,0.0034762456546929316,3,0,0,5,1725.0,4,5,5,5,3,1
3,0.0,3,1,1,2,583.0,1,2,3,2,3,0
2,0.0,2,1,0,2,222.0,2,4,4,2,3,0
5,0.012345679012345678,2,0,0,4,404.0,5,4,4,5,2,1
4,0.0,4,0,0,5,588.0,5,4,5,3,4,1
3,0.0,3,1,1,3,1660.0,3,4,3,3,3,0
1,0.009900990099009901,1,1,0,2,302.0,5,1,4,2,1,0
4,0.02771362586605081,5,0,0,5,432.0,4,5,5,5,4,1
4,0.04329004329004329,4,0,0,4,692.0,4,5,4,4,5,0
0,0.03524229074889868,0,1,0,2,226.0,5,2,5,2,0,1
3,0.0,3,1,0,3,745.0,3,2,5,3,3,0
5,0.004087193460490463,1,0,0,5,733.0,4,5,5,3,1,1
2,0.01867343890050792,3,0,0,3,3346.0,2,3,3,3,5,0
4,0.0,2,0,0,4,552.0,4,1,2,4,2,1
5,0.0,1,0,0,5,990.0,4,5,5,4,4,1
4,0.0,4,1,0,4,250.0,4,2,5,4,1,1
4,0.0,3,1,0,3,1165.0,4,3,3,3,4,0
4,0.0,2,0,0,4,2306.0,5,4,4,4,2,1
2,0.0,2,0,0,1,679.0,1,3,3,1,2,0
3,0.0,3,1,1,1,2133.0,1,4,1,1,3,0
4,0.0,2,0,0,5,978.0,5,4,5,4,2,1
3,0.0,4,0,0,4,1744.0,3,4,4,1,2,0
4,0.0016155088852988692,3,1,1,4,2475.0,5,3,4,5,3,0
3,0.0,3,2,0,3,1709.0,3,2,2,3,3,0
5,0.0035952747817154596,5,0,0,2,1946.0,4,2,2,5,5,1
5,0.0,5,0,0,5,1575.0,5,5,5,4,5,1
1,0.0,3,1,1,5,2475.0,1,5,4,1,3,0
5,0.016524216524216526,4,0,0,5,1754.0,4,5,5,2,4,1
5,0.030927835051546393,2,1,1,3,581.0,5,2,3,3,2,0
5,0.0036646816307833257,1,0,0,4,2182.0,4,4,4,4,1,1
3,0.0,3,0,0,3,3465.0,3,3,3,3,4,0
3,0.0,3,0,0,5,236.0,5,4,1,5,3,0
5,0.0,2,0,0,4,200.0,5,4,4,3,2,1
3,0.0,2,1,0,3,1009.0,3,2,4,3,3,0
0,0.0,0,0,0,4,1121.0,4,2,3,4,0,1
3,0.12015503875968993,3,1,1,4,515.0,4,3,4,2,3,0
